state,count,t,run_no
Recovered,0,2.4099999999999997,0
Susceptible,3,2.42,0
Exposed,0,2.42,0
Infectious,1,2.42,0
Recovered,0,2.42,0
Susceptible,3,2.4299999999999997,0
Exposed,0,2.4299999999999997,0
Infectious,1,2.4299999999999997,0
Recovered,0,2.4299999999999997,0
Susceptible,3,2.44,0
Exposed,0,2.44,0
Infectious,1,2.44,0
Recovered,0,2.44,0
Susceptible,3,2.4499999999999997,0
Exposed,0,2.4499999999999997,0
Infectious,1,2.4499999999999997,0
Recovered,0,2.4499999999999997,0
Susceptible,3,2.46,0
Exposed,0,2.46,0
Infectious,1,2.46,0
Recovered,0,2.46,0
Susceptible,3,2.4699999999999998,0
Exposed,0,2.4699999999999998,0
Infectious,1,2.4699999999999998,0
Recovered,0,2.4699999999999998,0
Susceptible,3,2.48,0
Exposed,0,2.48,0
Infectious,1,2.48,0
Recovered,0,2.48,0
Susceptible,3,2.4899999999999998,0
Exposed,0,2.4899999999999998,0
Infectious,1,2.4899999999999998,0
Recovered,0,2.4899999999999998,0
Susceptible,3,2.5,0
Exposed,0,2.5,0
Infectious,1,2.5,0
Recovered,0,2.5,0
Susceptible,3,2.51,0
Exposed,0,2.51,0
Infectious,1,2.51,0
Recovered,0,2.51,0
Susceptible,3,2.52,0
Exposed,0,2.52,0
Infectious,1,2.52,0
Recovered,0,2.52,0
Susceptible,3,2.53,0
Exposed,0,2.53,0
Infectious,1,2.53,0
Recovered,0,2.53,0
Susceptible,3,2.54,0
Exposed,0,2.54,0
Infectious,1,2.54,0
Recovered,0,2.54,0
Susceptible,3,2.55,0
Exposed,0,2.55,0
Infectious,1,2.55,0
Recovered,0,2.55,0
Susceptible,3,2.56,0
Exposed,0,2.56,0
Infectious,1,2.56,0
Recovered,0,2.56,0
Susceptible,3,2.57,0
Exposed,0,2.57,0
Infectious,1,2.57,0
Recovered,0,2.57,0
Susceptible,3,2.5799999999999996,0
Exposed,0,2.5799999999999996,0
Infectious,1,2.5799999999999996,0
Recovered,0,2.5799999999999996,0
Susceptible,3,2.59,0
Exposed,0,2.59,0
Infectious,1,2.59,0
Recovered,0,2.59,0
Susceptible,3,2.5999999999999996,0
Exposed,0,2.5999999999999996,0
Infectious,1,2.5999999999999996,0
Recovered,0,2.5999999999999996,0
Susceptible,3,2.61,0
Exposed,0,2.61,0
Infectious,1,2.61,0
Recovered,0,2.61,0
Susceptible,3,2.6199999999999997,0
Exposed,0,2.6199999999999997,0
Infectious,1,2.6199999999999997,0
Recovered,0,2.6199999999999997,0
Susceptible,3,2.63,0
Exposed,0,2.63,0
Infectious,1,2.63,0
Recovered,0,2.63,0
Susceptible,3,2.6399999999999997,0
Exposed,0,2.6399999999999997,0
Infectious,1,2.6399999999999997,0
Recovered,0,2.6399999999999997,0
Susceptible,3,2.65,0
Exposed,0,2.65,0
Infectious,1,2.65,0
Recovered,0,2.65,0
Susceptible,3,2.6599999999999997,0
Exposed,0,2.6599999999999997,0
Infectious,1,2.6599999999999997,0
Recovered,0,2.6599999999999997,0
Susceptible,3,2.67,0
Exposed,0,2.67,0
Infectious,1,2.67,0
Recovered,0,2.67,0
Susceptible,3,2.6799999999999997,0
Exposed,0,2.6799999999999997,0
Infectious,1,2.6799999999999997,0
Recovered,0,2.6799999999999997,0
Susceptible,3,2.69,0
Exposed,0,2.69,0
Infectious,1,2.69,0
Recovered,0,2.69,0
Susceptible,3,2.6999999999999997,0
Exposed,0,2.6999999999999997,0
Infectious,1,2.6999999999999997,0
Recovered,0,2.6999999999999997,0
Susceptible,3,2.71,0
Exposed,0,2.71,0
Infectious,1,2.71,0
Recovered,0,2.71,0
Susceptible,3,2.7199999999999998,0
Exposed,0,2.7199999999999998,0
Infectious,1,2.7199999999999998,0
Recovered,0,2.7199999999999998,0
Susceptible,3,2.73,0
Exposed,0,2.73,0
Infectious,1,2.73,0
Recovered,0,2.73,0
Susceptible,3,2.7399999999999998,0
Exposed,0,2.7399999999999998,0
Infectious,1,2.7399999999999998,0
Recovered,0,2.7399999999999998,0
Susceptible,3,2.75,0
Exposed,0,2.75,0
Infectious,1,2.75,0
Recovered,0,2.75,0
Susceptible,3,2.76,0
Exposed,0,2.76,0
Infectious,1,2.76,0
Recovered,0,2.76,0
Susceptible,3,2.77,0
Exposed,0,2.77,0
Infectious,1,2.77,0
Recovered,0,2.77,0
Susceptible,3,2.78,0
Exposed,0,2.78,0
Infectious,1,2.78,0
Recovered,0,2.78,0
Susceptible,3,2.79,0
Exposed,0,2.79,0
Infectious,1,2.79,0
Recovered,0,2.79,0
Susceptible,3,2.8,0
Exposed,0,2.8,0
Infectious,1,2.8,0
Recovered,0,2.8,0
Susceptible,3,2.81,0
Exposed,0,2.81,0
Infectious,1,2.81,0
Recovered,0,2.81,0
Susceptible,3,2.82,0
Exposed,0,2.82,0
Infectious,1,2.82,0
Recovered,0,2.82,0
Susceptible,3,2.8299999999999996,0
Exposed,0,2.8299999999999996,0
Infectious,1,2.8299999999999996,0
Recovered,0,2.8299999999999996,0
Susceptible,3,2.84,0
Exposed,0,2.84,0
Infectious,1,2.84,0
Recovered,0,2.84,0
Susceptible,3,2.8499999999999996,0
Exposed,0,2.8499999999999996,0
Infectious,1,2.8499999999999996,0
Recovered,0,2.8499999999999996,0
Susceptible,3,2.86,0
Exposed,0,2.86,0
Infectious,1,2.86,0
Recovered,0,2.86,0
Susceptible,3,2.8699999999999997,0
Exposed,0,2.8699999999999997,0
Infectious,1,2.8699999999999997,0
Recovered,0,2.8699999999999997,0
Susceptible,3,2.88,0
Exposed,0,2.88,0
Infectious,1,2.88,0
Recovered,0,2.88,0
Susceptible,3,2.8899999999999997,0
Exposed,0,2.8899999999999997,0
Infectious,1,2.8899999999999997,0
Recovered,0,2.8899999999999997,0
Susceptible,3,2.9,0
Exposed,0,2.9,0
Infectious,1,2.9,0
Recovered,0,2.9,0
Susceptible,3,2.9099999999999997,0
Exposed,0,2.9099999999999997,0
Infectious,1,2.9099999999999997,0
Recovered,0,2.9099999999999997,0
Susceptible,3,2.92,0
Exposed,0,2.92,0
Infectious,1,2.92,0
Recovered,0,2.92,0
Susceptible,3,2.9299999999999997,0
Exposed,0,2.9299999999999997,0
Infectious,1,2.9299999999999997,0
Recovered,0,2.9299999999999997,0
Susceptible,3,2.94,0
Exposed,0,2.94,0
Infectious,1,2.94,0
Recovered,0,2.94,0
Susceptible,3,2.9499999999999997,0
Exposed,0,2.9499999999999997,0
Infectious,1,2.9499999999999997,0
Recovered,0,2.9499999999999997,0
Susceptible,3,2.96,0
Exposed,0,2.96,0
Infectious,1,2.96,0
Recovered,0,2.96,0
Susceptible,3,2.9699999999999998,0
Exposed,0,2.9699999999999998,0
Infectious,1,2.9699999999999998,0
Recovered,0,2.9699999999999998,0
Susceptible,3,2.98,0
Exposed,0,2.98,0
Infectious,1,2.98,0
Recovered,0,2.98,0
Susceptible,3,2.9899999999999998,0
Exposed,0,2.9899999999999998,0
Infectious,1,2.9899999999999998,0
Recovered,0,2.9899999999999998,0
Susceptible,3,3.0,0
Exposed,0,3.0,0
Infectious,1,3.0,0
Recovered,0,3.0,0
Susceptible,3,3.01,0
Exposed,0,3.01,0
Infectious,1,3.01,0
Recovered,0,3.01,0
Susceptible,3,3.02,0
Exposed,0,3.02,0
Infectious,1,3.02,0
Recovered,0,3.02,0
Susceptible,3,3.03,0
Exposed,0,3.03,0
Infectious,1,3.03,0
Recovered,0,3.03,0
Susceptible,3,3.04,0
Exposed,0,3.04,0
Infectious,1,3.04,0
Recovered,0,3.04,0
Susceptible,3,3.05,0
Exposed,0,3.05,0
Infectious,1,3.05,0
Recovered,0,3.05,0
Susceptible,3,3.06,0
Exposed,0,3.06,0
Infectious,1,3.06,0
Recovered,0,3.06,0
Susceptible,3,3.07,0
Exposed,0,3.07,0
Infectious,1,3.07,0
Recovered,0,3.07,0
Susceptible,3,3.08,0
Exposed,0,3.08,0
Infectious,1,3.08,0
Recovered,0,3.08,0
Susceptible,3,3.09,0
Exposed,0,3.09,0
Infectious,1,3.09,0
Recovered,0,3.09,0
Susceptible,3,3.0999999999999996,0
Exposed,0,3.0999999999999996,0
Infectious,1,3.0999999999999996,0
Recovered,0,3.0999999999999996,0
Susceptible,3,3.11,0
Exposed,0,3.11,0
Infectious,1,3.11,0
Recovered,0,3.11,0
Susceptible,3,3.1199999999999997,0
Exposed,0,3.1199999999999997,0
Infectious,1,3.1199999999999997,0
Recovered,0,3.1199999999999997,0
Susceptible,3,3.13,0
Exposed,0,3.13,0
Infectious,1,3.13,0
Recovered,0,3.13,0
Susceptible,3,3.1399999999999997,0
Exposed,0,3.1399999999999997,0
Infectious,1,3.1399999999999997,0
Recovered,0,3.1399999999999997,0
Susceptible,3,3.15,0
Exposed,0,3.15,0
Infectious,1,3.15,0
Recovered,0,3.15,0
Susceptible,3,3.1599999999999997,0
Exposed,0,3.1599999999999997,0
Infectious,1,3.1599999999999997,0
Recovered,0,3.1599999999999997,0
Susceptible,3,3.17,0
Exposed,0,3.17,0
Infectious,1,3.17,0
Recovered,0,3.17,0
Susceptible,3,3.1799999999999997,0
Exposed,0,3.1799999999999997,0
Infectious,1,3.1799999999999997,0
Recovered,0,3.1799999999999997,0
Susceptible,3,3.19,0
Exposed,0,3.19,0
Infectious,1,3.19,0
Recovered,0,3.19,0
Susceptible,3,3.1999999999999997,0
Exposed,0,3.1999999999999997,0
Infectious,1,3.1999999999999997,0
Recovered,0,3.1999999999999997,0
Susceptible,3,3.21,0
Exposed,0,3.21,0
Infectious,1,3.21,0
Recovered,0,3.21,0
Susceptible,3,3.2199999999999998,0
Exposed,0,3.2199999999999998,0
Infectious,1,3.2199999999999998,0
Recovered,0,3.2199999999999998,0
Susceptible,3,3.23,0
Exposed,0,3.23,0
Infectious,1,3.23,0
Recovered,0,3.23,0
Susceptible,3,3.2399999999999998,0
Exposed,0,3.2399999999999998,0
Infectious,1,3.2399999999999998,0
Recovered,0,3.2399999999999998,0
Susceptible,3,3.25,0
Exposed,0,3.25,0
Infectious,1,3.25,0
Recovered,0,3.25,0
Susceptible,3,3.26,0
Exposed,0,3.26,0
Infectious,1,3.26,0
Recovered,0,3.26,0
Susceptible,3,3.27,0
Exposed,0,3.27,0
Infectious,1,3.27,0
Recovered,0,3.27,0
Susceptible,3,3.28,0
Exposed,0,3.28,0
Infectious,1,3.28,0
Recovered,0,3.28,0
Susceptible,3,3.29,0
Exposed,0,3.29,0
Infectious,1,3.29,0
Recovered,0,3.29,0
Susceptible,3,3.3,0
Exposed,0,3.3,0
Infectious,1,3.3,0
Recovered,0,3.3,0
Susceptible,3,3.31,0
Exposed,0,3.31,0
Infectious,1,3.31,0
Recovered,0,3.31,0
Susceptible,3,3.32,0
Exposed,0,3.32,0
Infectious,1,3.32,0
Recovered,0,3.32,0
Susceptible,3,3.33,0
Exposed,0,3.33,0
Infectious,1,3.33,0
Recovered,0,3.33,0
Susceptible,3,3.34,0
Exposed,0,3.34,0
Infectious,1,3.34,0
Recovered,0,3.34,0
Susceptible,3,3.3499999999999996,0
Exposed,0,3.3499999999999996,0
Infectious,1,3.3499999999999996,0
Recovered,0,3.3499999999999996,0
Susceptible,3,3.36,0
Exposed,0,3.36,0
Infectious,1,3.36,0
Recovered,0,3.36,0
Susceptible,3,3.3699999999999997,0
Exposed,0,3.3699999999999997,0
Infectious,1,3.3699999999999997,0
Recovered,0,3.3699999999999997,0
Susceptible,3,3.38,0
Exposed,0,3.38,0
Infectious,1,3.38,0
Recovered,0,3.38,0
Susceptible,3,3.3899999999999997,0
Exposed,0,3.3899999999999997,0
Infectious,1,3.3899999999999997,0
Recovered,0,3.3899999999999997,0
Susceptible,3,3.4,0
Exposed,0,3.4,0
Infectious,1,3.4,0
Recovered,0,3.4,0
Susceptible,3,3.4099999999999997,0
Exposed,0,3.4099999999999997,0
Infectious,1,3.4099999999999997,0
Recovered,0,3.4099999999999997,0
Susceptible,3,3.42,0
Exposed,0,3.42,0
Infectious,1,3.42,0
Recovered,0,3.42,0
Susceptible,3,3.4299999999999997,0
Exposed,0,3.4299999999999997,0
Infectious,1,3.4299999999999997,0
Recovered,0,3.4299999999999997,0
Susceptible,3,3.44,0
Exposed,0,3.44,0
Infectious,1,3.44,0
Recovered,0,3.44,0
Susceptible,3,3.4499999999999997,0
Exposed,0,3.4499999999999997,0
Infectious,1,3.4499999999999997,0
Recovered,0,3.4499999999999997,0
Susceptible,3,3.46,0
Exposed,0,3.46,0
Infectious,1,3.46,0
Recovered,0,3.46,0
Susceptible,3,3.4699999999999998,0
Exposed,0,3.4699999999999998,0
Infectious,1,3.4699999999999998,0
Recovered,0,3.4699999999999998,0
Susceptible,3,3.48,0
Exposed,0,3.48,0
Infectious,1,3.48,0
Recovered,0,3.48,0
Susceptible,3,3.4899999999999998,0
Exposed,0,3.4899999999999998,0
Infectious,1,3.4899999999999998,0
Recovered,0,3.4899999999999998,0
Susceptible,3,3.5,0
Exposed,0,3.5,0
Infectious,1,3.5,0
Recovered,0,3.5,0
Susceptible,3,3.51,0
Exposed,0,3.51,0
Infectious,1,3.51,0
Recovered,0,3.51,0
Susceptible,3,3.52,0
Exposed,0,3.52,0
Infectious,1,3.52,0
Recovered,0,3.52,0
Susceptible,3,3.53,0
Exposed,0,3.53,0
Infectious,1,3.53,0
Recovered,0,3.53,0
Susceptible,3,3.54,0
Exposed,0,3.54,0
Infectious,1,3.54,0
Recovered,0,3.54,0
Susceptible,3,3.55,0
Exposed,0,3.55,0
Infectious,1,3.55,0
Recovered,0,3.55,0
Susceptible,3,3.56,0
Exposed,0,3.56,0
Infectious,1,3.56,0
Recovered,0,3.56,0
Susceptible,3,3.57,0
Exposed,0,3.57,0
Infectious,1,3.57,0
Recovered,0,3.57,0
Susceptible,3,3.58,0
Exposed,0,3.58,0
Infectious,1,3.58,0
Recovered,0,3.58,0
Susceptible,3,3.59,0
Exposed,0,3.59,0
Infectious,1,3.59,0
Recovered,0,3.59,0
Susceptible,3,3.5999999999999996,0
Exposed,0,3.5999999999999996,0
Infectious,1,3.5999999999999996,0
Recovered,0,3.5999999999999996,0
Susceptible,3,3.61,0
Exposed,0,3.61,0
Infectious,1,3.61,0
Recovered,0,3.61,0
Susceptible,3,3.6199999999999997,0
Exposed,0,3.6199999999999997,0
Infectious,1,3.6199999999999997,0
Recovered,0,3.6199999999999997,0
Susceptible,3,3.63,0
Exposed,0,3.63,0
Infectious,1,3.63,0
Recovered,0,3.63,0
Susceptible,3,3.6399999999999997,0
Exposed,0,3.6399999999999997,0
Infectious,1,3.6399999999999997,0
Recovered,0,3.6399999999999997,0
Susceptible,3,3.65,0
Exposed,0,3.65,0
Infectious,1,3.65,0
Recovered,0,3.65,0
Susceptible,3,3.6599999999999997,0
Exposed,0,3.6599999999999997,0
Infectious,1,3.6599999999999997,0
Recovered,0,3.6599999999999997,0
Susceptible,3,3.67,0
Exposed,0,3.67,0
Infectious,1,3.67,0
Recovered,0,3.67,0
Susceptible,3,3.6799999999999997,0
Exposed,0,3.6799999999999997,0
Infectious,1,3.6799999999999997,0
Recovered,0,3.6799999999999997,0
Susceptible,3,3.69,0
Exposed,0,3.69,0
Infectious,1,3.69,0
Recovered,0,3.69,0
Susceptible,3,3.6999999999999997,0
Exposed,0,3.6999999999999997,0
Infectious,1,3.6999999999999997,0
Recovered,0,3.6999999999999997,0
Susceptible,3,3.71,0
Exposed,0,3.71,0
Infectious,1,3.71,0
Recovered,0,3.71,0
Susceptible,3,3.7199999999999998,0
Exposed,0,3.7199999999999998,0
Infectious,1,3.7199999999999998,0
Recovered,0,3.7199999999999998,0
Susceptible,3,3.73,0
Exposed,0,3.73,0
Infectious,1,3.73,0
Recovered,0,3.73,0
Susceptible,3,3.7399999999999998,0
Exposed,0,3.7399999999999998,0
Infectious,1,3.7399999999999998,0
Recovered,0,3.7399999999999998,0
Susceptible,3,3.75,0
Exposed,0,3.75,0
Infectious,1,3.75,0
Recovered,0,3.75,0
Susceptible,3,3.76,0
Exposed,0,3.76,0
Infectious,1,3.76,0
Recovered,0,3.76,0
Susceptible,3,3.77,0
Exposed,0,3.77,0
Infectious,1,3.77,0
Recovered,0,3.77,0
Susceptible,3,3.78,0
Exposed,0,3.78,0
Infectious,1,3.78,0
Recovered,0,3.78,0
Susceptible,3,3.79,0
Exposed,0,3.79,0
Infectious,1,3.79,0
Recovered,0,3.79,0
Susceptible,3,3.8,0
Exposed,0,3.8,0
Infectious,1,3.8,0
Recovered,0,3.8,0
Susceptible,3,3.81,0
Exposed,0,3.81,0
Infectious,1,3.81,0
Recovered,0,3.81,0
Susceptible,3,3.82,0
Exposed,0,3.82,0
Infectious,1,3.82,0
Recovered,0,3.82,0
Susceptible,3,3.83,0
Exposed,0,3.83,0
Infectious,1,3.83,0
Recovered,0,3.83,0
Susceptible,3,3.84,0
Exposed,0,3.84,0
Infectious,1,3.84,0
Recovered,0,3.84,0
Susceptible,3,3.8499999999999996,0
Exposed,0,3.8499999999999996,0
Infectious,1,3.8499999999999996,0
Recovered,0,3.8499999999999996,0
Susceptible,3,3.86,0
Exposed,0,3.86,0
Infectious,1,3.86,0
Recovered,0,3.86,0
Susceptible,3,3.8699999999999997,0
Exposed,0,3.8699999999999997,0
Infectious,1,3.8699999999999997,0
Recovered,0,3.8699999999999997,0
Susceptible,3,3.88,0
Exposed,0,3.88,0
Infectious,1,3.88,0
Recovered,0,3.88,0
Susceptible,3,3.8899999999999997,0
Exposed,0,3.8899999999999997,0
Infectious,1,3.8899999999999997,0
Recovered,0,3.8899999999999997,0
Susceptible,3,3.9,0
Exposed,0,3.9,0
Infectious,1,3.9,0
Recovered,0,3.9,0
Susceptible,3,3.9099999999999997,0
Exposed,0,3.9099999999999997,0
Infectious,1,3.9099999999999997,0
Recovered,0,3.9099999999999997,0
Susceptible,3,3.92,0
Exposed,0,3.92,0
Infectious,1,3.92,0
Recovered,0,3.92,0
Susceptible,3,3.9299999999999997,0
Exposed,0,3.9299999999999997,0
Infectious,1,3.9299999999999997,0
Recovered,0,3.9299999999999997,0
Susceptible,3,3.94,0
Exposed,0,3.94,0
Infectious,1,3.94,0
Recovered,0,3.94,0
Susceptible,3,3.9499999999999997,0
Exposed,0,3.9499999999999997,0
Infectious,1,3.9499999999999997,0
Recovered,0,3.9499999999999997,0
Susceptible,3,3.96,0
Exposed,0,3.96,0
Infectious,1,3.96,0
Recovered,0,3.96,0
Susceptible,3,3.9699999999999998,0
Exposed,0,3.9699999999999998,0
Infectious,1,3.9699999999999998,0
Recovered,0,3.9699999999999998,0
Susceptible,3,3.98,0
Exposed,0,3.98,0
Infectious,1,3.98,0
Recovered,0,3.98,0
Susceptible,3,3.9899999999999998,0
Exposed,0,3.9899999999999998,0
Infectious,1,3.9899999999999998,0
Recovered,0,3.9899999999999998,0
Susceptible,3,4.0,0
Exposed,0,4.0,0
Infectious,1,4.0,0
Recovered,0,4.0,0
Susceptible,3,4.01,0
Exposed,0,4.01,0
Infectious,1,4.01,0
Recovered,0,4.01,0
Susceptible,3,4.02,0
Exposed,0,4.02,0
Infectious,1,4.02,0
Recovered,0,4.02,0
Susceptible,3,4.03,0
Exposed,0,4.03,0
Infectious,1,4.03,0
Recovered,0,4.03,0
Susceptible,3,4.04,0
Exposed,0,4.04,0
Infectious,1,4.04,0
Recovered,0,4.04,0
Susceptible,3,4.05,0
Exposed,0,4.05,0
Infectious,1,4.05,0
Recovered,0,4.05,0
Susceptible,3,4.06,0
Exposed,0,4.06,0
Infectious,1,4.06,0
Recovered,0,4.06,0
Susceptible,3,4.07,0
Exposed,0,4.07,0
Infectious,1,4.07,0
Recovered,0,4.07,0
Susceptible,3,4.08,0
Exposed,0,4.08,0
Infectious,1,4.08,0
Recovered,0,4.08,0
Susceptible,3,4.09,0
Exposed,0,4.09,0
Infectious,1,4.09,0
Recovered,0,4.09,0
Susceptible,3,4.1,0
Exposed,0,4.1,0
Infectious,1,4.1,0
Recovered,0,4.1,0
Susceptible,3,4.109999999999999,0
Exposed,0,4.109999999999999,0
Infectious,1,4.109999999999999,0
Recovered,0,4.109999999999999,0
Susceptible,3,4.12,0
Exposed,0,4.12,0
Infectious,1,4.12,0
Recovered,0,4.12,0
Susceptible,3,4.13,0
Exposed,0,4.13,0
Infectious,1,4.13,0
Recovered,0,4.13,0
Susceptible,3,4.14,0
Exposed,0,4.14,0
Infectious,1,4.14,0
Recovered,0,4.14,0
Susceptible,3,4.1499999999999995,0
Exposed,0,4.1499999999999995,0
Infectious,1,4.1499999999999995,0
Recovered,0,4.1499999999999995,0
Susceptible,3,4.16,0
Exposed,0,4.16,0
Infectious,1,4.16,0
Recovered,0,4.16,0
Susceptible,3,4.17,0
Exposed,0,4.17,0
Infectious,1,4.17,0
Recovered,0,4.17,0
Susceptible,3,4.18,0
Exposed,0,4.18,0
Infectious,1,4.18,0
Recovered,0,4.18,0
Susceptible,3,4.1899999999999995,0
Exposed,0,4.1899999999999995,0
Infectious,1,4.1899999999999995,0
Recovered,0,4.1899999999999995,0
Susceptible,3,4.2,0
Exposed,0,4.2,0
Infectious,1,4.2,0
Recovered,0,4.2,0
Susceptible,3,4.21,0
Exposed,0,4.21,0
Infectious,1,4.21,0
Recovered,0,4.21,0
Susceptible,3,4.22,0
Exposed,0,4.22,0
Infectious,1,4.22,0
Recovered,0,4.22,0
Susceptible,3,4.2299999999999995,0
Exposed,0,4.2299999999999995,0
Infectious,1,4.2299999999999995,0
Recovered,0,4.2299999999999995,0
Susceptible,3,4.24,0
Exposed,0,4.24,0
Infectious,1,4.24,0
Recovered,0,4.24,0
Susceptible,3,4.25,0
Exposed,0,4.25,0
Infectious,1,4.25,0
Recovered,0,4.25,0
Susceptible,3,4.26,0
Exposed,0,4.26,0
Infectious,1,4.26,0
Recovered,0,4.26,0
Susceptible,3,4.27,0
Exposed,0,4.27,0
Infectious,1,4.27,0
Recovered,0,4.27,0
Susceptible,3,4.28,0
Exposed,0,4.28,0
Infectious,1,4.28,0
Recovered,0,4.28,0
Susceptible,3,4.29,0
Exposed,0,4.29,0
Infectious,1,4.29,0
Recovered,0,4.29,0
Susceptible,3,4.3,0
Exposed,0,4.3,0
Infectious,1,4.3,0
Recovered,0,4.3,0
Susceptible,3,4.31,0
Exposed,0,4.31,0
Infectious,1,4.31,0
Recovered,0,4.31,0
Susceptible,3,4.32,0
Exposed,0,4.32,0
Infectious,1,4.32,0
Recovered,0,4.32,0
Susceptible,3,4.33,0
Exposed,0,4.33,0
Infectious,1,4.33,0
Recovered,0,4.33,0
Susceptible,3,4.34,0
Exposed,0,4.34,0
Infectious,1,4.34,0
Recovered,0,4.34,0
Susceptible,3,4.35,0
Exposed,0,4.35,0
Infectious,1,4.35,0
Recovered,0,4.35,0
Susceptible,3,4.36,0
Exposed,0,4.36,0
Infectious,1,4.36,0
Recovered,0,4.36,0
Susceptible,3,4.37,0
Exposed,0,4.37,0
Infectious,1,4.37,0
Recovered,0,4.37,0
Susceptible,3,4.38,0
Exposed,0,4.38,0
Infectious,1,4.38,0
Recovered,0,4.38,0
Susceptible,3,4.39,0
Exposed,0,4.39,0
Infectious,1,4.39,0
Recovered,0,4.39,0
Susceptible,3,4.3999999999999995,0
Exposed,0,4.3999999999999995,0
Infectious,1,4.3999999999999995,0
Recovered,0,4.3999999999999995,0
Susceptible,3,4.41,0
Exposed,0,4.41,0
Infectious,1,4.41,0
Recovered,0,4.41,0
Susceptible,3,4.42,0
Exposed,0,4.42,0
Infectious,1,4.42,0
Recovered,0,4.42,0
Susceptible,3,4.43,0
Exposed,0,4.43,0
Infectious,1,4.43,0
Recovered,0,4.43,0
Susceptible,3,4.4399999999999995,0
Exposed,0,4.4399999999999995,0
Infectious,1,4.4399999999999995,0
Recovered,0,4.4399999999999995,0
Susceptible,3,4.45,0
Exposed,0,4.45,0
Infectious,1,4.45,0
Recovered,0,4.45,0
Susceptible,3,4.46,0
Exposed,0,4.46,0
Infectious,1,4.46,0
Recovered,0,4.46,0
Susceptible,3,4.47,0
Exposed,0,4.47,0
Infectious,1,4.47,0
Recovered,0,4.47,0
Susceptible,3,4.4799999999999995,0
Exposed,0,4.4799999999999995,0
Infectious,1,4.4799999999999995,0
Recovered,0,4.4799999999999995,0
Susceptible,3,4.49,0
Exposed,0,4.49,0
Infectious,1,4.49,0
Recovered,0,4.49,0
Susceptible,3,4.5,0
Exposed,0,4.5,0
Infectious,1,4.5,0
Recovered,0,4.5,0
Susceptible,3,4.51,0
Exposed,0,4.51,0
Infectious,1,4.51,0
Recovered,0,4.51,0
Susceptible,3,4.52,0
Exposed,0,4.52,0
Infectious,1,4.52,0
Recovered,0,4.52,0
Susceptible,3,4.53,0
Exposed,0,4.53,0
Infectious,1,4.53,0
Recovered,0,4.53,0
Susceptible,3,4.54,0
Exposed,0,4.54,0
Infectious,1,4.54,0
Recovered,0,4.54,0
Susceptible,3,4.55,0
Exposed,0,4.55,0
Infectious,1,4.55,0
Recovered,0,4.55,0
Susceptible,3,4.56,0
Exposed,0,4.56,0
Infectious,1,4.56,0
Recovered,0,4.56,0
Susceptible,3,4.57,0
Exposed,0,4.57,0
Infectious,1,4.57,0
Recovered,0,4.57,0
Susceptible,3,4.58,0
Exposed,0,4.58,0
Infectious,1,4.58,0
Recovered,0,4.58,0
Susceptible,3,4.59,0
Exposed,0,4.59,0
Infectious,1,4.59,0
Recovered,0,4.59,0
Susceptible,3,4.6,0
Exposed,0,4.6,0
Infectious,1,4.6,0
Recovered,0,4.6,0
Susceptible,3,4.61,0
Exposed,0,4.61,0
Infectious,1,4.61,0
Recovered,0,4.61,0
Susceptible,3,4.62,0
Exposed,0,4.62,0
Infectious,1,4.62,0
Recovered,0,4.62,0
Susceptible,3,4.63,0
Exposed,0,4.63,0
Infectious,1,4.63,0
Recovered,0,4.63,0
Susceptible,3,4.64,0
Exposed,0,4.64,0
Infectious,1,4.64,0
Recovered,0,4.64,0
Susceptible,3,4.6499999999999995,0
Exposed,0,4.6499999999999995,0
Infectious,1,4.6499999999999995,0
Recovered,0,4.6499999999999995,0
Susceptible,3,4.66,0
Exposed,0,4.66,0
Infectious,1,4.66,0
Recovered,0,4.66,0
Susceptible,3,4.67,0
Exposed,0,4.67,0
Infectious,1,4.67,0
Recovered,0,4.67,0
Susceptible,3,4.68,0
Exposed,0,4.68,0
Infectious,1,4.68,0
Recovered,0,4.68,0
Susceptible,3,4.6899999999999995,0
Exposed,0,4.6899999999999995,0
Infectious,1,4.6899999999999995,0
Recovered,0,4.6899999999999995,0
Susceptible,3,4.7,0
Exposed,0,4.7,0
Infectious,1,4.7,0
Recovered,0,4.7,0
Susceptible,3,4.71,0
Exposed,0,4.71,0
Infectious,1,4.71,0
Recovered,0,4.71,0
Susceptible,3,4.72,0
Exposed,0,4.72,0
Infectious,1,4.72,0
Recovered,0,4.72,0
Susceptible,3,4.7299999999999995,0
Exposed,0,4.7299999999999995,0
Infectious,1,4.7299999999999995,0
Recovered,0,4.7299999999999995,0
Susceptible,3,4.74,0
Exposed,0,4.74,0
Infectious,1,4.74,0
Recovered,0,4.74,0
Susceptible,3,4.75,0
Exposed,0,4.75,0
Infectious,1,4.75,0
Recovered,0,4.75,0
Susceptible,3,4.76,0
Exposed,0,4.76,0
Infectious,1,4.76,0
Recovered,0,4.76,0
Susceptible,3,4.77,0
Exposed,0,4.77,0
Infectious,1,4.77,0
Recovered,0,4.77,0
Susceptible,3,4.78,0
Exposed,0,4.78,0
Infectious,1,4.78,0
Recovered,0,4.78,0
Susceptible,3,4.79,0
Exposed,0,4.79,0
Infectious,1,4.79,0
Recovered,0,4.79,0
Susceptible,3,4.8,0
Exposed,0,4.8,0
Infectious,1,4.8,0
Recovered,0,4.8,0
Susceptible,3,4.81,0
Exposed,0,4.81,0
